Region,Location,Substation,Sample_ID,Sample_Year,Replicate,Units,Era,Parameter,Result
Outer Bay,L.OB08T,S.OB08T,CBEP2010-OB08,2011,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB08T,S.OB08T,CBEP2010-OB08,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB08T,S.OB08T,CBEP2010-OB08,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB01T,S.IB01,CBEP2010-IB01,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB01T,S.IB01,CBEP2010-IB01,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB01T,S.IB01,CBEP2010-IB01,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB07ZT,S.IB07Z,CBEP2010-IB07Z,2010,0,%,2010s,Percent Pebbles and Shells,0.1
Inner Bay,L.IB07ZT,S.IB07Z,CBEP2010-IB07Z,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB07ZT,S.IB07Z,CBEP2010-IB07Z,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB04T,S.OB04,CBEP2010-OB04,2010,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB04T,S.OB04,CBEP2010-OB04,2010,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB04T,S.OB04,CBEP2010-OB04,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB03,S.OB03,CBEP2010-OB03,2010,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB03,S.OB03,CBEP2010-OB03,2010,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB03,S.OB03,CBEP2010-OB03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB02,S.OB02,CBEP2010-OB02,2011,0,%,2010s,Percent Pebbles and Shells,25.5
Outer Bay,L.OB02,S.OB02,CBEP2010-OB02,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB02,S.OB02,CBEP2010-OB02,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB05T,S.EB05T,CBEP2010-EB05,2011,0,%,2010s,Percent Pebbles and Shells,0
East Bay,L.EB05T,S.EB05T,CBEP2010-EB05,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB05T,S.EB05T,CBEP2010-EB05,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB01T,S.OB01T,CBEP2010-OB01,2011,0,%,2010s,Percent Pebbles and Shells,27.5
Outer Bay,L.OB01T,S.OB01T,CBEP2010-OB01,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB01T,S.OB01T,CBEP2010-OB01,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB06T,S.EB06,CBEP2010-EB06,2011,0,%,2010s,Percent Pebbles and Shells,0
East Bay,L.EB06T,S.EB06,CBEP2010-EB06,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB06T,S.EB06,CBEP2010-EB06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10R,2010,-1,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10R,2010,-1,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10R,2010,-1,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05R,2010,-1,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05R,2010,-1,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05R,2010,-1,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB07T,S.IB07,CBEP2010-IB07,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB07T,S.IB07,CBEP2010-IB07,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB07T,S.IB07,CBEP2010-IB07,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB04,S.EB04,CBEP2010-EB04,2011,0,%,2010s,Percent Pebbles and Shells,0.3
East Bay,L.EB04,S.EB04,CBEP2010-EB04,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB04,S.EB04,CBEP2010-EB04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB03T,S.IB03,CBEP2010-IB03,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB03T,S.IB03,CBEP2010-IB03,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB03T,S.IB03,CBEP2010-IB03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Pebbles and Shells,0.2
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB07,S.OB07,CBEP2010-OB07,2011,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB07,S.OB07,CBEP2010-OB07,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB07,S.OB07,CBEP2010-OB07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05,2010,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05,2010,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB06T2,S.EB06,CBEP2010-EB06R,2011,-1,%,2010s,Percent Pebbles and Shells,0.01
East Bay,L.EB06T2,S.EB06,CBEP2010-EB06R,2011,-1,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB06T2,S.EB06,CBEP2010-EB06R,2011,-1,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB09,S.IB09,CBEP2010-IB09,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB09,S.IB09,CBEP2010-IB09,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB09,S.IB09,CBEP2010-IB09,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB06,S.IB06,CBEP2010-IB06,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB06,S.IB06,CBEP2010-IB06,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB06,S.IB06,CBEP2010-IB06,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB05T,S.IB05,CBEP2010-IB05,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB05T,S.IB05,CBEP2010-IB05,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB05T,S.IB05,CBEP2010-IB05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB07T,S.EB07,CBEP2010-EB07,2011,0,%,2010s,Percent Pebbles and Shells,0
East Bay,L.EB07T,S.EB07,CBEP2010-EB07,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB07T,S.EB07,CBEP2010-EB07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB04T,S.IB04T,CBEP2010-IB04,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB04T,S.IB04T,CBEP2010-IB04,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB04T,S.IB04T,CBEP2010-IB04,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB08,S.IB08,CBEP2010-IB08,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.IB08,S.IB08,CBEP2010-IB08,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.IB08,S.IB08,CBEP2010-IB08,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW12T,S.SW12,CBEP2010-SW12,2011,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.SW12T,S.SW12,CBEP2010-SW12,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW12T,S.SW12,CBEP2010-SW12,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.OB13T,S.OB13T,CBEP2010-OB13,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.OB13T,S.OB13T,CBEP2010-OB13,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.OB13T,S.OB13T,CBEP2010-OB13,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW06,S.SW06,CBEP2010-SW06,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.SW06,S.SW06,CBEP2010-SW06,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW06,S.SW06,CBEP2010-SW06,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB06T,S.WB06,CBEP2010-WB06,2011,0,%,2010s,Percent Pebbles and Shells,0.05
West Bay,L.WB06T,S.WB06,CBEP2010-WB06,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB06T,S.WB06,CBEP2010-WB06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Pebbles and Shells,0.06
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW07AT,S.SW07A,CBEP2010-SW07A,2011,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.SW07AT,S.SW07A,CBEP2010-SW07A,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW07AT,S.SW07A,CBEP2010-SW07A,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS05,S.CS05,CBEP2010-CS05,2011,0,%,2010s,Percent Pebbles and Shells,0
Cape Small,L.CS05,S.CS05,CBEP2010-CS05,2011,0,%,2010s,Percent Sand (Calculated),0
Cape Small,L.CS05,S.CS05,CBEP2010-CS05,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB12,S.OB12,CBEP2010-OB12,2010,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB12,S.OB12,CBEP2010-OB12,2010,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB12,S.OB12,CBEP2010-OB12,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW05,S.SW05,CBEP2010-SW05,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.SW05,S.SW05,CBEP2010-SW05,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW05,S.SW05,CBEP2010-SW05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW11T,S.SW11T,CBEP2010-SW11,2011,0,%,2010s,Percent Pebbles and Shells,0.75
West Bay,L.SW11T,S.SW11T,CBEP2010-SW11,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW11T,S.SW11T,CBEP2010-SW11,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04B,S.SW04B,CBEP2010-SW04B,2011,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.SW04B,S.SW04B,CBEP2010-SW04B,2011,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW04B,S.SW04B,CBEP2010-SW04B,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Pebbles and Shells,0
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Sand (Calculated),0
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS02T,S.CS02T,CBEP2010-CS02,2011,0,%,2010s,Percent Pebbles and Shells,0
Cape Small,L.CS02T,S.CS02T,CBEP2010-CS02,2011,0,%,2010s,Percent Sand (Calculated),0
Cape Small,L.CS02T,S.CS02T,CBEP2010-CS02,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW07,S.SW07,CBEP2010-SW07,2010,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.SW07,S.SW07,CBEP2010-SW07,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW07,S.SW07,CBEP2010-SW07,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.SW14T,S.SW14,CBEP2010-SW14,2011,0,%,2010s,Percent Pebbles and Shells,0.01
East Bay,L.SW14T,S.SW14,CBEP2010-SW14,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.SW14T,S.SW14,CBEP2010-SW14,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Pebbles and Shells,0
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Pebbles and Shells,0.4
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB04T,S.WB04,CBEP2010-WB04,2011,0,%,2010s,Percent Pebbles and Shells,1.37
West Bay,L.WB04T,S.WB04,CBEP2010-WB04,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB04T,S.WB04,CBEP2010-WB04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW13T,S.SW13,CBEP2010-SW13,2011,0,%,2010s,Percent Pebbles and Shells,0.98
West Bay,L.SW13T,S.SW13,CBEP2010-SW13,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW13T,S.SW13,CBEP2010-SW13,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS04,S.CS04,CBEP2010-CS04,2011,0,%,2010s,Percent Pebbles and Shells,0.1
Cape Small,L.CS04,S.CS04,CBEP2010-CS04,2011,0,%,2010s,Percent Sand (Calculated),0
Cape Small,L.CS04,S.CS04,CBEP2010-CS04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB11T,S.OB11T,CBEP2010-OB11,2010,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.OB11T,S.OB11T,CBEP2010-OB11,2010,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB11T,S.OB11T,CBEP2010-OB11,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB10,S.OB10,CBEP2010-OB10,2011,0,%,2010s,Percent Pebbles and Shells,0.01
Outer Bay,L.OB10,S.OB10,CBEP2010-OB10,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB10,S.OB10,CBEP2010-OB10,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Pebbles and Shells,0.1
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.CS06T,S.CS06T,CBEP2010-CS06,2011,0,%,2010s,Percent Pebbles and Shells,0
Outer Bay,L.CS06T,S.CS06T,CBEP2010-CS06,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.CS06T,S.CS06T,CBEP2010-CS06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW09,S.SW09,CBEP2010-SW09,2010,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.SW09,S.SW09,CBEP2010-SW09,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW09,S.SW09,CBEP2010-SW09,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS03T,S.CS03T,CBEP2010-CS03,2011,0,%,2010s,Percent Pebbles and Shells,0
Cape Small,L.CS03T,S.CS03T,CBEP2010-CS03,2011,0,%,2010s,Percent Sand (Calculated),0
Cape Small,L.CS03T,S.CS03T,CBEP2010-CS03,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW08T,S.SW08,CBEP2010-SW08,2010,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.SW08T,S.SW08,CBEP2010-SW08,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW08T,S.SW08,CBEP2010-SW08,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB01,S.EB01,CBEP2010-EB01,2011,0,%,2010s,Percent Pebbles and Shells,0
East Bay,L.EB01,S.EB01,CBEP2010-EB01,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB01,S.EB01,CBEP2010-EB01,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.SW15T,S.SW15T,CBEP2010-SW15,2011,0,%,2010s,Percent Pebbles and Shells,1.7
East Bay,L.SW15T,S.SW15T,CBEP2010-SW15,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.SW15T,S.SW15T,CBEP2010-SW15,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB01,S.WB01,CBEP2010-WB01,2010,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.WB01,S.WB01,CBEP2010-WB01,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB01,S.WB01,CBEP2010-WB01,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Pebbles and Shells,0
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB03T,S.EB03T,CBEP2010-EB03,2011,0,%,2010s,Percent Pebbles and Shells,0
East Bay,L.EB03T,S.EB03T,CBEP2010-EB03,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB03T,S.EB03T,CBEP2010-EB03,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Pebbles and Shells,10.8
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Pebbles and Shells,1.62
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB02T,S.WB02,CBEP2010-WB02,2010,0,%,2010s,Percent Pebbles and Shells,0
West Bay,L.WB02T,S.WB02,CBEP2010-WB02,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB02T,S.WB02,CBEP2010-WB02,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Pebbles and Shells,0
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Sand (Calculated),0
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Pebbles and Shells,27.5
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW10,S.SW10,CBEP2010-SW10,2011,0,%,2010s,Percent Pebbles and Shells,2.18
West Bay,L.SW10,S.SW10,CBEP2010-SW10,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW10,S.SW10,CBEP2010-SW10,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB08T,S.EB08T,CBEP2010-EB08,2011,0,%,2010s,Percent Very Coarse Sand,0
East Bay,L.EB08T,S.EB08T,CBEP2010-EB08,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB08T,S.EB08T,CBEP2010-EB08,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Very Coarse Sand,0
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Very Coarse Sand,0.3
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Sand (Calculated),0.3
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Very Coarse Sand,0.2
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Sand (Calculated),0.2
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Very Coarse Sand,5.9
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Sand (Calculated),5.9
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Very Coarse Sand,0.2
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Sand (Calculated),0.2
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Very Coarse Sand,1.5
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Sand (Calculated),1.5
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Very Coarse Sand,0.6
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Sand (Calculated),0.6
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Very Coarse Sand,19.6
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Sand (Calculated),19.6
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Very Coarse Sand,0.1
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Sand (Calculated),0.1
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Very Coarse Sand,0.5
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Sand (Calculated),0.5
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Very Coarse Sand,1.1
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Sand (Calculated),1.1
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
